ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
3638,679,2,146186.28,2,1,1,193974.47,"This customer is a 39-year-old male from Germany with a credit score of 679.0. He has been a customer for 2.0 years and currently has a balance of 146186.28125. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 193974.46875.",0
3639,729,5,0.0,2,0,1,9200.54,This customer is a 44-year-old male from France with a credit score of 729.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 9200.5400390625.,0
3640,592,4,0.0,2,0,1,17013.54,This customer is a 71-year-old male from France with a credit score of 592.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 17013.5390625.,0
3641,500,5,0.0,4,1,1,83866.35,"This customer is a 50-year-old female from Spain with a credit score of 500.0. She has been a member for 5.0 years and currently has 4.0 products with the company, including a credit card. She is an active member and has an estimated salary of 83866.3515625. Her account balance is currently at 0.0.",1
3642,747,6,202904.64,1,1,1,17298.72,This customer is a 49-year-old male from France with a credit score of 747.0. He has been a customer for 6.0 years and has a balance of 202904.640625. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 17298.720703125.,1
3643,653,4,0.0,2,1,0,120736.04,"This customer is a 30-year-old male from Spain with a credit score of 653.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 120736.0390625.",0
3644,686,6,0.0,1,1,0,32080.69,"This customer is a 47-year-old female from Spain with a credit score of 686.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has one product with the bank, a credit card, and is not an active member. Her estimated salary is 32080.689453125.",1
3645,743,5,108585.35,1,1,1,192127.22,This customer is a 59-year-old male from Germany with a credit score of 743.0. He has been a customer for 5.0 years and has a balance of 108585.3515625. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 192127.21875.,1
3646,669,1,123949.75,1,0,0,110881.56,This customer is a 45-year-old male from Germany with a credit score of 669.0. He has been a customer for 1.0 year and currently has a balance of 123949.75. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 110881.5625.,0
3647,664,7,123428.69,1,1,1,164924.11,This customer is a 41-year-old male from Spain with a credit score of 664.0. He has been a customer for 7.0 years and has a balance of 123428.6875. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 164924.109375.,0
3648,625,1,107569.96,1,1,1,182336.45,This customer is a 69-year-old female from Spain with a credit score of 625.0. She has been a customer for 1.0 year and has a balance of 107569.9609375. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 182336.453125.,0
3649,739,4,0.0,1,1,1,51637.67,"This customer is a 60-year-old male from Spain with a credit score of 739.0. He has been a member for 4.0 years and has a single product with the bank, which is a credit card. He is an active member and has an estimated salary of 51637.671875. His current balance is 0.0.",0
3650,635,0,103257.14,1,0,0,158344.62,This customer is a 38-year-old male from Spain with a credit score of 635.0. He has a balance of 103257.140625 and only one product with the bank. He does not have a credit card and is not an active member. His estimated salary is 158344.625.,0
3651,812,6,0.0,2,0,0,168023.6,This customer is a 29-year-old male from France with a credit score of 812.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 168023.59375.,0
3652,725,6,0.0,2,1,0,161767.38,"This customer is a 46-year-old male from France with a credit score of 725.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 161767.375.",0
3653,850,6,86449.39,1,1,1,188809.23,This customer is a 30-year-old male from France with an excellent credit score of 850.0. He has been a customer for 6.0 years and has a high balance of 86449.390625. He currently has one product with the bank and holds a credit card. He is an active member and has an estimated salary of 188809.234375.,0
3654,529,9,0.0,1,1,1,93208.22,This customer is a 34-year-old male from Spain with a credit score of 529.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 93208.21875.,0
3655,760,7,0.0,1,0,0,32863.24,This customer is a 37-year-old male from France with a credit score of 760.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He only has one product with the bank and does not have a credit card or active membership. His estimated salary is 32863.23828125.,1
3656,658,8,119327.93,1,0,1,119439.66,"This customer is a 55-year-old female from Germany with a credit score of 658.0. She has been a customer for 8.0 years and has a balance of 119327.9296875. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 119439.65625.",0
3657,431,0,120764.08,1,1,1,117023.08,This customer is a 37-year-old male from France with a credit score of 431.0. He has a balance of 120764.078125 and has one product with the bank. He has a credit card and is an active member. His estimated salary is 117023.078125.,0
3658,722,5,106807.64,1,1,1,76998.69,This customer is a 32-year-old female from Germany with a credit score of 722.0. She has been a customer for 5.0 years and currently has a balance of 106807.640625. She has one product with the company and has a credit card. She is an active member and her estimated salary is 76998.6875.,0
3659,692,9,118945.09,1,0,0,16064.25,This customer is a 28-year-old male from Spain with a credit score of 692.0. He has been a customer for 9.0 years and currently has a balance of 118945.09375. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 16064.25.,1
3660,775,4,125212.65,2,1,1,15795.88,This customer is a 38-year-old female from Germany with a credit score of 775.0. She has been a customer for 4.0 years and currently has a balance of 125212.6484375. She has 2.0 products with the bank and holds a credit card. She is an active member and her estimated salary is 15795.8798828125.,1
3661,640,3,0.0,1,1,1,101663.47,This customer is a 62-year-old male from Spain with a credit score of 640.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 101663.46875.,0
3662,775,2,123783.25,1,1,1,134901.56,This customer is a 51-year-old male from Germany with a credit score of 775.0. He has been a customer for 2.0 years and has a balance of 123783.25. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 134901.5625.,0
3663,804,7,108396.67,1,1,0,128276.95,"This customer is a 25-year-old male from France with a credit score of 804.0. He has been a customer for 7.0 years and has a balance of 108396.671875. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 128276.953125.",0
3664,710,9,134260.36,2,1,0,147074.67,"This customer is a 34-year-old male from Germany with a credit score of 710.0. He has been a customer for 9.0 years and currently has a balance of 134260.359375. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 147074.671875.",0
3665,776,2,169824.45,1,1,0,169291.7,"This customer is a 38-year-old female from France with a credit score of 776.0. She has been a customer for 2.0 years and has a balance of 169824.453125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 169291.703125.",0
3666,807,4,0.0,2,0,1,147007.33,This customer is a 36-year-old female from France with a credit score of 807.0. She has been a member for 4.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 147007.328125.,0
3667,489,8,0.0,2,0,1,196990.8,This customer is a 38-year-old male from France with a credit score of 489.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 196990.796875.,0
3668,753,6,0.0,2,1,1,136398.9,This customer is a 62-year-old female from France with a credit score of 753.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 136398.90625.,0
3669,654,5,0.0,2,0,0,157238.05,This customer is a 36-year-old female from Spain with a credit score of 654.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card. She is not an active member but has an estimated salary of 157238.046875.,0
3670,720,3,86102.27,1,1,0,180134.88,"This customer is a 44-year-old male from France with a credit score of 720.0. He has been a customer for 3.0 years and currently has a balance of 86102.2734375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 180134.875.",1
3671,716,8,112808.18,1,0,1,17848.3,"This customer is a 35-year-old female from France with a credit score of 716.0. She has been a customer for 8.0 years and has a balance of 112808.1796875. She currently has 1.0 product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 17848.30078125.",0
3672,591,2,99886.42,2,1,1,88695.19,This customer is a 40-year-old male from France with a credit score of 591.0. He has been a customer for 2.0 years and currently has a balance of 99886.421875. He has 2.0 products with the bank and has a credit card. He is an active member and his estimated salary is 88695.1875.,0
3673,599,4,0.0,1,0,0,176407.16,This customer is a 58-year-old male from France with a credit score of 599.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He only has one product with the bank and does not have a credit card. He is not an active member but has an estimated salary of 176407.15625.,1
3674,659,4,118342.26,1,0,0,161574.19,This customer is a 31-year-old male from France with a credit score of 659.0. He has been a customer for 4.0 years and currently has a balance of 118342.2578125. He has one product with the bank and does not have a credit card. He is not an active member but has an estimated salary of 161574.1875.,0
3675,590,8,0.0,2,1,0,62933.03,"This customer is a 40-year-old male from France with a credit score of 590.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 62933.03125.",0
3676,647,4,131156.77,1,1,0,29883.63,"This customer is a 51-year-old male from Germany with a credit score of 647.0. He has been a customer for 4.0 years and has a balance of 131156.765625. He currently has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 29883.630859375.",0
3677,691,9,0.0,2,0,1,10963.04,This customer is a 30-year-old male from Spain with a credit score of 691.0. He has been a member for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the company but does not have a credit card. He is an active member and has an estimated salary of 10963.0400390625.,0
3678,748,2,91621.69,1,1,1,71139.31,This customer is a 41-year-old female from France with a credit score of 748.0. She has been a customer for 2.0 years and has a balance of 91621.6875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 71139.3125.,0
3679,597,4,88381.21,1,1,0,69384.71,"This customer is a 53-year-old female from France with a credit score of 597.0. She has been a customer for 4.0 years and has a balance of 88381.2109375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 69384.7109375.",1
3680,502,7,0.0,2,0,1,4082.52,This customer is a 33-year-old male from France with a credit score of 502.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 4082.52001953125.,0
3681,594,1,132694.73,1,1,0,167689.56,"This customer is an 18-year-old male from Germany with a credit score of 594.0. He has been a customer for 1.0 year and has a balance of 132694.734375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 167689.5625.",0
3682,572,1,0.0,2,1,1,151460.84,"This customer is a 24-year-old male from France with a credit score of 572.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 151460.84375.",0
3683,679,1,0.0,2,0,0,69608.48,This customer is a 33-year-old female from France with a credit score of 679.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 69608.4765625.,0
3684,674,7,85757.93,1,1,1,95481.0,This customer is a 32-year-old female from France with a credit score of 674.0. She has been a customer for 7.0 years and has a balance of 85757.9296875. She currently has 1.0 product with the bank and has a credit card. She is an active member and has an estimated salary of 95481.0.,0
3685,610,5,86038.21,3,0,0,192743.06,This customer is a 69-year-old female from Germany with a credit score of 610.0. She has been a customer for 5.0 years and currently has a balance of 86038.2109375. She has 3.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 192743.0625.,1
3686,783,1,0.0,3,1,1,80178.54,"This customer is a 38-year-old male from Spain with a credit score of 783.0. He has been a member for 1.0 year and has 3.0 products with the bank, including a credit card. He is an active member and has an estimated salary of 80178.5390625. His current balance is 0.0.",1
3687,668,0,0.0,2,0,0,29388.02,This customer is a 46-year-old male from France with a credit score of 668.0. He has no tenure with the bank and currently has a balance of 0.0. He has two products with the bank but does not have a credit card and is not an active member. His estimated salary is 29388.01953125.,0
3688,713,1,0.0,1,1,0,107825.08,"This customer is a 47-year-old female from Spain with a credit score of 713.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 107825.078125.",1
3689,662,6,0.0,2,1,0,123583.85,"This customer is a 74-year-old male from France with a credit score of 662.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 123583.8515625.",0
3690,605,4,0.0,2,0,1,83700.66,This customer is a 33-year-old female from France with a credit score of 605.0. She has been a member for 4.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 83700.65625.,0
3691,850,6,0.0,1,1,0,944.41,"This customer is a 55-year-old male from France with a credit score of 850.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 944.4099731445312.",1
3692,752,7,0.0,2,1,0,184866.86,"This customer is a 36-year-old female from France with a credit score of 752.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 184866.859375.",0
3693,763,9,148564.66,1,0,1,87236.4,"This customer is a 67-year-old male from Spain with a credit score of 763.0. He has been a customer for 9.0 years and has a balance of 148564.65625. He currently has 1.0 product with the bank and is an active member. Although he does not have a credit card, his estimated salary is 87236.3984375.",0
3694,624,0,180303.23,2,1,0,163587.9,"This customer is a 35-year-old female from Germany with a credit score of 624.0. She has a balance of 180303.234375 and holds two products with the bank, including a credit card. However, she is not an active member of the bank. Her estimated salary is 163587.90625.",0
3695,639,8,0.0,2,1,0,192247.34,"This customer is a 27-year-old male from France with a credit score of 639.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 192247.34375.",0
3696,751,5,142669.94,2,1,0,162760.95,"This customer is a 47-year-old male from France with a credit score of 751.0. He has been a customer for 5.0 years and currently has a balance of 142669.9375. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 162760.953125.",0
3697,644,9,0.0,1,1,0,3740.93,"This customer is a 39-year-old female from France with a credit score of 644.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 3740.929931640625.",0
3698,749,7,79523.13,1,0,1,157648.12,"This customer is a 32-year-old female from Germany with a credit score of 749.0. She has been a customer for 7.0 years and has a balance of 79523.1328125. She currently has 1.0 product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 157648.125.",0
3699,702,9,98444.19,1,0,1,109563.28,"This customer is a 46-year-old female from France with a credit score of 702.0. She has been a customer for 9.0 years and currently has a balance of 98444.1875. She has one product with the bank and is an active member, but does not have a credit card. Her estimated salary is 109563.28125.",0
3700,556,9,0.0,1,1,0,175149.2,"This customer is a 52-year-old female from France with a credit score of 556.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 175149.203125.",1
3701,529,4,135759.4,1,0,0,112813.79,This customer is a 29-year-old male from Germany with a credit score of 529.0. He has been a customer for 4.0 years and currently has a balance of 135759.40625. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 112813.7890625.,1
3702,694,4,129731.64,2,1,0,178123.86,"This customer is a 33-year-old female from France with a credit score of 694.0. She has been a customer for 4.0 years and currently has a balance of 129731.640625. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 178123.859375.",0
3703,599,2,101506.66,1,0,0,198030.23,This customer is a 34-year-old male from Spain with a credit score of 599.0. He has been a customer for 2.0 years and currently has a balance of 101506.65625. He only has one product with the bank and does not have a credit card. He is not an active member and his estimated salary is 198030.234375.,0
3704,757,1,122088.67,1,1,0,42581.09,"This customer is a 33-year-old male from Germany with a credit score of 757.0. He has a balance of 122088.671875 and holds one product, which includes a credit card. He has been a customer for one year but is not an active member. His estimated salary is 42581.08984375.",0
3705,633,2,128137.42,2,1,0,147635.33,"This customer is a 58-year-old male from Germany with a credit score of 633.0. He has been a customer for 2.0 years and currently has a balance of 128137.421875. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 147635.328125.",1
3706,570,4,153040.03,1,1,1,131363.56,This customer is a 29-year-old female from France with a credit score of 570.0. She has been a customer for 4.0 years and has a balance of 153040.03125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 131363.5625.,1
3707,547,2,0.0,1,0,0,65466.93,This customer is a 49-year-old female from France with a credit score of 547.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She only has one product and does not have a credit card or active membership. Her estimated salary is 65466.9296875.,1
3708,719,3,122964.88,1,1,1,138231.7,This customer is a 35-year-old male from Spain with a credit score of 719.0. He has been a customer for 3.0 years and has a balance of 122964.8828125. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 138231.703125.,0
3709,648,5,123049.21,1,0,1,5066.76,"This customer is a 41-year-old male from Germany with a credit score of 648.0. He has been a customer for 5.0 years and currently has a balance of 123049.2109375. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 5066.759765625.",0
3710,503,4,0.0,2,1,1,21645.06,This customer is a 31-year-old male from Spain with a credit score of 503.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the company and has a credit card. He is an active member and has an estimated salary of 21645.060546875.,0
3711,697,3,108071.36,2,1,1,16445.79,This customer is a 74-year-old female from Germany with a credit score of 697.0. She has been a customer for 3.0 years and currently has a balance of 108071.359375. She has 2.0 products with the bank and holds a credit card. She is an active member and her estimated salary is 16445.7890625.,0
3712,584,6,87361.02,2,1,0,120376.87,"This customer is a 46-year-old female from Germany with a credit score of 584.0. She has been a customer for 6.0 years and currently has a balance of 87361.0234375. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 120376.8671875.",1
3713,681,8,139480.19,1,1,1,163581.67,This customer is a 48-year-old female from Germany with a credit score of 681.0. She has been a customer for 8.0 years and has a balance of 139480.1875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 163581.671875.,0
3714,811,4,167738.81,2,1,1,9903.42,"This customer is a 28-year-old female from Germany with a credit score of 811.0. She has been a customer for 4.0 years and currently has a balance of 167738.8125. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 9903.419921875.",0
3715,646,6,144773.3,2,1,0,53217.3,"This customer is a 36-year-old female from Germany with a credit score of 646.0. She has been a customer for 6.0 years and currently has a balance of 144773.296875. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 53217.30078125.",0
3716,633,0,0.0,1,1,1,6342.84,"This customer is a 47-year-old female from France with a credit score of 633.0. She has a tenure of 0.0 and a balance of 0.0, but holds one product with the bank and has a credit card. She is an active member and has an estimated salary of 6342.83984375.",1
3717,659,9,23503.31,1,0,1,169862.02,"This customer is a 44-year-old female from France with a credit score of 659.0. She has been a customer for 9.0 years and currently has a balance of 23503.310546875. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 169862.015625.",1
3718,732,6,145338.77,1,0,0,91936.1,This customer is a 50-year-old male from Germany with a credit score of 732.0. He has been a customer for 6.0 years and currently has a balance of 145338.765625. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 91936.1015625.,1
3719,768,6,0.0,2,1,1,199454.38,"This customer is a 30-year-old male from France with a credit score of 768.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 199454.375.",0
3720,775,4,0.0,1,1,1,40807.26,This customer is a 27-year-old male from Spain with a credit score of 775.0. He has been a member for 4.0 years and has a balance of 0.0. He currently has 1.0 product and a credit card. He is an active member and has an estimated salary of 40807.26171875.,0
3721,704,2,111525.02,1,1,0,199484.95,"This customer is a 39-year-old male from France with a credit score of 704.0. He has been a customer for 2.0 years and currently has a balance of 111525.0234375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 199484.953125.",0
3722,623,5,118469.38,1,1,1,158590.25,This customer is a 48-year-old male from France with a credit score of 623.0. He has been a customer for 5.0 years and has a balance of 118469.3828125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 158590.25.,0
3723,687,9,122570.87,1,1,1,35608.88,This customer is a 38-year-old male from France with a credit score of 687.0. He has been a customer for 9.0 years and has a balance of 122570.8671875. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 35608.87890625.,0
3724,665,8,96147.55,1,1,0,137037.97,"This customer is a 41-year-old female from France with a credit score of 665.0. She has been a customer for 8.0 years and currently has a balance of 96147.546875. She has one product with the company and has a credit card. However, she is not an active member. Her estimated salary is 137037.96875.",0
3725,756,1,112568.31,1,1,1,113408.11,This customer is a 23-year-old female from France with a credit score of 756.0. She has been a customer for 1.0 year and has a balance of 112568.3125. She has one product with the company and has a credit card. She is an active member and has an estimated salary of 113408.109375.,0
3726,647,8,109958.15,1,1,1,136592.23,This customer is a 26-year-old female from Spain with a credit score of 647.0. She has been a customer for 8.0 years and has a balance of 109958.1484375. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 136592.234375.,1
3727,490,5,96341.0,2,0,0,108313.34,This customer is a 33-year-old male from Germany with a credit score of 490.0. He has been a customer for 5.0 years and currently has a balance of 96341.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 108313.34375.,0
3728,501,6,104533.24,1,0,0,81123.59,This customer is a 43-year-old male from Spain with a credit score of 501.0. He has been a customer for 6.0 years and currently has a balance of 104533.2421875. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 81123.59375.,1
3729,804,8,0.0,2,0,1,147995.95,"This customer is a 71-year-old female from France with a credit score of 804.0. She has been a member for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the company and is an active member, but does not have a credit card. Her estimated salary is 147995.953125.",0
3730,630,8,0.0,2,0,1,79377.45,This customer is a 50-year-old male from France with a credit score of 630.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 79377.453125.,0
3731,655,3,113811.85,2,0,1,76844.23,"This customer is a 28-year-old female from Spain with a credit score of 655.0. She has been a customer for 3.0 years and currently has a balance of 113,811.85. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 76,844.23.",0
3732,798,8,0.0,2,1,0,107615.43,"This customer is a 22-year-old male from France with a credit score of 798.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 107615.4296875.",0
3733,598,8,114212.6,1,1,1,74322.85,This customer is a 35-year-old male from France with a credit score of 598.0. He has been a customer for 8.0 years and currently has a balance of 114212.6015625. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 74322.8515625.,0
3734,634,4,0.0,2,1,1,164549.73,This customer is a 41-year-old female from Spain with a credit score of 634.0. She has been a member for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 164549.734375.,0
3735,684,9,100249.41,2,0,1,67599.69,This customer is a 32-year-old male from France with a credit score of 684.0. He has been a customer for 9.0 years and currently has a balance of 100249.40625. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 67599.6875.,0
3736,578,4,169462.1,1,1,0,112187.11,"This customer is a 30-year-old male from France with a credit score of 578.0. He has been a customer for 4.0 years and has a balance of 169462.09375. He currently has one product with the company and has a credit card. However, he is not an active member. His estimated salary is 112187.109375.",0
3737,507,1,0.0,2,0,0,92131.54,This customer is a 35-year-old female from France with a credit score of 507.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 92131.5390625.,0
3738,634,1,0.0,1,1,1,143960.72,"This customer is a 36-year-old female from Spain with a credit score of 634.0. She has been a member for 1.0 year and has 1.0 product with the bank, which includes a credit card. She is an active member and has an estimated salary of 143960.71875. Her current balance is 0.0.",0
3739,730,7,0.0,1,1,0,33373.26,"This customer is a 47-year-old female from France with a credit score of 730.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 33373.26171875.",1
3740,732,10,61811.23,1,1,1,104222.8,This customer is a 79-year-old male from France with a credit score of 732.0. He has been a customer for 10.0 years and has a balance of 61811.23046875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 104222.796875.,0
3741,819,1,120656.86,4,0,0,166164.3,This customer is a 49-year-old female from Germany with a credit score of 819.0. She has been a customer for 1.0 year and currently has a balance of 120656.859375. She has 4.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 166164.296875.,1
3742,667,3,77356.92,2,1,1,20881.96,This customer is a 70-year-old male from Germany with a credit score of 667.0. He has been a customer for 3.0 years and currently has a balance of 77356.921875. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 20881.9609375.,0
3743,550,0,108806.96,3,1,0,61446.92,"This customer is a 49-year-old male from Germany with a credit score of 550.0. He has a balance of 108806.9609375 and holds three products with the bank, including a credit card. He is not an active member and has no tenure with the bank. His estimated salary is 61446.921875.",1
3744,597,7,0.0,2,0,0,167756.45,This customer is a 45-year-old male from France with a credit score of 597.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 167756.453125.,0
3745,455,6,170057.62,1,0,1,54398.56,"This customer is a 37-year-old female from Germany with a credit score of 455.0. She has been a customer for 6.0 years and currently has a balance of 170057.625. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 54398.55859375.",0
3746,742,6,160485.16,1,1,0,29023.03,"This customer is a 32-year-old male from France with a credit score of 742.0. He has been a customer for 6.0 years and currently has a balance of 160485.15625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 29023.029296875.",0
3747,679,3,146758.23,1,1,0,48466.89,"This customer is a 45-year-old male from France with a credit score of 679.0. He has been a customer for 3.0 years and currently has a balance of 146758.234375. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 48466.890625.",0
3748,647,1,91216.0,1,1,1,41800.18,This customer is a 64-year-old female from Spain with a credit score of 647.0. She has been a customer for 1.0 year and has a balance of 91216.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 41800.1796875.,0
3749,578,4,0.0,2,0,0,6947.09,This customer is a 28-year-old male from Spain with a credit score of 578.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is not an active member and has an estimated salary of 6947.08984375.,0
3750,599,2,0.0,2,1,1,143739.3,"This customer is a 37-year-old female from Spain with a credit score of 599.0. She has been a member for 2.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card, and is an active member. Her estimated salary is 143739.296875.",0
3751,616,3,120867.18,1,1,0,18761.92,"This customer is a 43-year-old female from Spain with a credit score of 616.0. She has been a customer for 3.0 years and currently has a balance of 120867.1796875. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 18761.919921875.",1
3752,587,5,138241.9,2,1,0,159418.1,"This customer is a 40-year-old male from Germany with a credit score of 587.0. He has been a customer for 5.0 years and currently has a balance of 138241.90625. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 159418.09375.",0
3753,796,2,137262.7,2,1,0,62905.29,"This customer is a 30-year-old male from France with a credit score of 796.0. He has been a customer for 2.0 years and currently has a balance of 137262.703125. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 62905.2890625.",0
3754,788,5,0.0,2,0,0,116978.19,This customer is a 33-year-old female from France with a credit score of 788.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 116978.1875.,0
3755,593,1,0.0,2,0,0,9984.4,This customer is a 33-year-old male from France with a credit score of 593.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 9984.400390625.,0
