ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
1175,582,2,151457.88,1,0,1,40893.61,"This customer is a 52-year-old male from France with a credit score of 582.0. He has been a customer for 2.0 years and currently has a balance of 151457.875. He has one product with the bank and does not have a credit card. However, he is an active member of the bank. His estimated salary is 40893.609375.",0
1176,817,8,0.0,1,0,0,65501.91,This customer is a 44-year-old male from France with a credit score of 817.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He only has one product with the bank and does not have a credit card or active membership. His estimated salary is 65501.91015625.,0
1177,648,3,0.0,1,1,0,54726.43,"This customer is a 34-year-old female from France with a credit score of 648.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 54726.4296875.",0
1178,838,5,166733.92,2,1,0,14279.44,"This customer is a 39-year-old female from Spain with a credit score of 838.0. She has been a customer for 5.0 years and currently has a balance of 166733.921875. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 14279.4404296875.",0
1179,573,4,0.0,2,1,1,157549.6,"This customer is a 27-year-old female from France with a credit score of 573.0. She has been a member for 4.0 years and currently has 2.0 products with the company, including a credit card. She is an active member and has an estimated salary of 157549.59375. Her account balance is currently at 0.0.",0
1180,723,7,142856.95,2,0,0,38019.74,This customer is a 40-year-old female from France with a credit score of 723.0. She has been a customer for 7.0 years and currently has a balance of 142856.953125. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 38019.73828125.,0
1181,664,5,133705.73,1,0,0,134455.84,This customer is a 32-year-old male from Spain with a credit score of 664.0. He has been a customer for 5.0 years and currently has a balance of 133705.734375. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 134455.84375.,0
1182,594,0,97378.54,1,1,1,71405.17,This customer is a 24-year-old female from Spain with a credit score of 594.0. She has a balance of 97378.5390625 and has one product with the bank. She also has a credit card and is an active member. Her estimated salary is 71405.171875.,0
1183,579,1,0.0,2,1,0,4460.2,"This customer is a 35-year-old male from France with a credit score of 579.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 4460.2001953125.",0
1184,685,6,94238.75,2,1,1,50664.07,This customer is a 50-year-old female from France with a credit score of 685.0. She has been a customer for 6.0 years and currently has a balance of 94238.75. She has 2.0 products with the company and has a credit card. She is an active member and her estimated salary is 50664.0703125.,0
1185,526,5,145537.2,1,1,0,132404.64,"This customer is a 31-year-old male from Germany with a credit score of 526.0. He has been a customer for 5.0 years and has a balance of 145537.203125. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 132404.640625.",0
1186,772,9,0.0,1,0,1,25448.31,"This customer is a 35-year-old female from France with a credit score of 772.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 25448.310546875.",0
1187,681,7,0.0,2,0,0,130686.59,This customer is a 34-year-old male from France with a credit score of 681.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 130686.59375.,0
1188,850,7,115378.94,1,0,1,162087.81,"This customer is a 38-year-old male from Spain with a credit score of 850.0. He has been a customer for 7.0 years and has a balance of 115378.9375. He currently has 1.0 product with the bank and is an active member. Although he does not have a credit card, his estimated salary is 162087.8125.",0
1189,604,7,147285.52,1,1,1,57807.05,This customer is a 35-year-old female from Spain with a credit score of 604.0. She has been a customer for 7.0 years and currently has a balance of 147285.515625. She has one product with the bank and has a credit card. She is an active member and her estimated salary is 57807.05078125.,0
1190,693,3,0.0,2,0,0,78133.48,This customer is a 38-year-old female from France with a credit score of 693.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 78133.4765625.,0
1191,685,7,0.0,2,1,0,103898.59,"This customer is a 40-year-old female from France with a credit score of 685.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 103898.59375.",0
1192,710,2,0.0,2,1,0,96.27,"This customer is a 38-year-old male from France with a credit score of 710.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 96.2699966430664.",0
1193,605,5,0.0,2,1,1,42135.28,"This customer is a 32-year-old female from France with a credit score of 605.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 42135.28125.",0
1194,600,4,0.0,3,1,0,7312.25,"This customer is a 37-year-old female from France with a credit score of 600.0. She has been a customer for 4.0 years and currently has 3.0 products with the bank, including a credit card. She has a balance of 0.0 and is not an active member. Her estimated salary is 7312.25.",0
1195,687,7,0.0,3,1,0,155853.52,"This customer is a 44-year-old female from Spain with a credit score of 687.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 3.0 products with the bank, including a credit card. Although she is not an active member, her estimated salary is 155853.515625.",0
1196,662,6,0.0,2,1,0,51229.17,"This customer is a 37-year-old female from France with a credit score of 662.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 51229.171875.",0
1197,755,9,0.0,2,1,0,18066.69,"This customer is a 43-year-old female from France with a credit score of 755.0. She has been a customer for 9.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 18066.689453125.",0
1198,487,1,140137.16,1,1,0,194073.33,"This customer is a 36-year-old female from Spain with a credit score of 487.0. She has been a customer for 1.0 year and has a balance of 140137.15625. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 194073.328125.",0
1199,568,8,150836.92,1,0,0,64516.8,This customer is a 46-year-old male from Germany with a credit score of 568.0. He has been a customer for 8.0 years and currently has a balance of 150836.921875. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 64516.80078125.,0
1200,480,6,148790.61,1,0,1,79329.7,"This customer is a 40-year-old male from France with a credit score of 480.0. He has been a customer for 6.0 years and has a balance of 148790.609375. He currently has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 79329.703125.",0
1201,771,5,62321.62,1,1,1,40920.59,This customer is a 32-year-old male from France with a credit score of 771.0. He has been a customer for 5.0 years and has a balance of 62321.62109375. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 40920.58984375.,0
1202,487,2,0.0,2,1,0,77475.73,"This customer is a 45-year-old male from France with a credit score of 487.0. He has been a customer for 2.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 77475.7265625.",0
1203,706,9,117444.51,1,1,1,186238.84,This customer is a 54-year-old male from France with a credit score of 706.0. He has been a customer for 9.0 years and has a balance of 117444.5078125. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 186238.84375.,0
1204,687,7,0.0,2,1,1,177624.02,This customer is a 47-year-old female from France with a credit score of 687.0. She has been a customer for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the company and holds a credit card. She is an active member and has an estimated salary of 177624.015625.,0
1205,546,3,132837.7,1,1,0,131647.31,"This customer is a 25-year-old female from Germany with a credit score of 546.0. She has been a customer for 3.0 years and currently has a balance of 132837.703125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 131647.3125.",0
1206,579,1,65667.79,2,0,0,164608.98,This customer is a 33-year-old female from France with a credit score of 579.0. She has been with the bank for 1.0 year and currently has a balance of 65667.7890625. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 164608.984375.,0
1207,475,8,119023.28,1,1,0,100816.29,"This customer is a 32-year-old female from France with a credit score of 475.0. She has been a customer for 8.0 years and currently has a balance of 119023.28125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 100816.2890625.",0
1208,577,3,121092.47,2,0,1,143783.45,This customer is a 36-year-old male from France with a credit score of 577.0. He has been a customer for 3.0 years and currently has a balance of 121092.46875. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 143783.453125.,0
1209,642,6,103244.86,2,1,0,143049.72,"This customer is a 56-year-old female from Germany with a credit score of 642.0. She has been a customer for 6.0 years and currently has a balance of 103244.859375. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 143049.71875.",0
1210,578,7,82259.29,1,1,0,8996.97,"This customer is a 38-year-old male from France with a credit score of 578.0. He has been a customer for 7.0 years and currently has a balance of 82259.2890625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 8996.9697265625.",0
1211,788,6,156478.62,1,0,1,181196.77,This customer is a 34-year-old male from Spain with a credit score of 788.0. He has been a customer for 6.0 years and has a balance of 156478.625. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 181196.765625.,0
1212,608,6,0.0,2,1,1,143463.28,This customer is a 35-year-old female from Spain with a credit score of 608.0. She has been a member for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. She is an active member and has an estimated salary of 143463.28125.,0
1213,466,9,105522.06,1,1,0,10842.46,"This customer is a 26-year-old male from France with a credit score of 466.0. He has been a customer for 9.0 years and currently has a balance of 105522.0625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 10842.4599609375.",0
1214,636,2,115265.14,1,0,0,191627.84,This customer is a 28-year-old female from Germany with a credit score of 636.0. She has been a customer for 2.0 years and currently has a balance of 115265.140625. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 191627.84375.,0
1215,667,5,140406.69,2,0,1,57164.19,This customer is a 44-year-old female from Germany with a credit score of 667.0. She has been a customer for 5.0 years and currently has a balance of 140406.6875. She has 2.0 products with the bank but does not have a credit card. She is an active member and her estimated salary is 57164.19140625.,0
1216,757,9,101861.36,2,0,0,187011.95,This customer is a 34-year-old female from Germany with a credit score of 757.0. She has been a customer for 9.0 years and currently has a balance of 101861.359375. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 187011.953125.,0
1217,737,0,133377.8,1,0,1,64050.19,This customer is a 35-year-old male from Germany with a credit score of 737.0. He has a balance of 133377.796875 and has been a customer for 0.0 years with one product. He does not have a credit card but is an active member. His estimated salary is 64050.19140625.,0
1218,655,10,0.0,4,1,0,179267.94,"This customer is a 50-year-old female from France with a credit score of 655.0. She has been a customer for 10.0 years and currently has 4.0 products with the bank, including a credit card. Although she is not an active member, her estimated salary is high at 179267.9375. Her account balance is currently at 0.0.",0
1219,618,7,0.0,1,1,0,13921.82,"This customer is a 48-year-old male from France with a credit score of 618.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 13921.8203125.",0
1220,588,1,103060.63,1,1,0,179866.02,"This customer is a 35-year-old female from Germany with a credit score of 588.0. She has a balance of 103060.6328125 and only one product with the bank, which is a credit card. She has been a customer for 1.0 year but is not an active member. Her estimated salary is 179866.015625.",0
1221,670,4,102954.68,2,0,1,134942.45,"This customer is a 32-year-old female from Germany with a credit score of 670.0. She has been a customer for 4.0 years and currently has a balance of 102954.6796875. She has 2.0 products with the bank and is an active member, but does not have a credit card. Her estimated salary is 134942.453125.",0
1222,596,10,86546.29,1,0,1,131768.98,"This customer is a 39-year-old female from France with a credit score of 596.0. She has been a customer for 10.0 years and currently has a balance of 86546.2890625. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 131768.984375.",0
1223,755,1,0.0,2,1,0,20734.81,"This customer is a 38-year-old female from France with a credit score of 755.0. She has been with the bank for 1.0 year and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 20734.810546875.",0
1224,701,6,107980.37,1,1,1,119374.74,This customer is a 34-year-old female from Spain with a credit score of 701.0. She has been a customer for 6.0 years and has a balance of 107980.3671875. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 119374.7421875.,0
1225,683,5,115350.63,1,1,1,122305.91,This customer is a 36-year-old male from France with a credit score of 683.0. He has been a customer for 5.0 years and currently has a balance of 115350.6328125. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 122305.90625.,0
1226,702,9,0.0,2,1,1,158527.45,"This customer is a 38-year-old female from Spain with a credit score of 702.0. She has been a member for 9.0 years and currently has 2.0 products with the company, including a credit card. She is an active member and has an estimated salary of 158527.453125. Her account balance is currently at 0.0.",0
1227,728,8,128412.61,1,0,1,139024.31,"This customer is a 43-year-old female from Spain with a credit score of 728.0. She has been a customer for 8.0 years and has a balance of 128,412.61. She currently has one product with the company and is an active member. Although she does not have a credit card with the company, her estimated salary is 139,024.31.",0
1228,446,4,105056.13,1,0,0,70613.52,This customer is a 51-year-old female from France with a credit score of 446.0. She has been a customer for 4.0 years and currently has a balance of 105056.1328125. She only has one product with the bank and does not have a credit card. She is not an active member and her estimated salary is 70613.5234375.,0
1229,633,8,69365.25,1,1,1,10288.24,This customer is a 60-year-old female from France with a credit score of 633.0. She has been a customer for 8.0 years and has a balance of 69365.25. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 10288.240234375.,0
1230,561,8,0.0,2,1,1,12513.07,"This customer is a 49-year-old female from France with a credit score of 561.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 12513.0703125.",0
1231,566,3,0.0,1,0,0,188135.69,This customer is a 34-year-old male from France with a credit score of 566.0. He has been with the bank for 3.0 years and currently has a balance of 0.0. He only has one product with the bank and does not have a credit card. He is not an active member of the bank. His estimated salary is 188135.6875.,0
1232,692,6,152296.83,4,0,1,108040.86,This customer is a 45-year-old male from Germany with a credit score of 692.0. He has been a customer for 6.0 years and currently has a balance of 152296.828125. He has 4.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 108040.859375.,0
1233,669,1,160474.6,1,1,1,95963.14,This customer is a 43-year-old female from France with a credit score of 669.0. She has been a customer for 1.0 year and has a balance of 160474.59375. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 95963.140625.,0
1234,675,5,115654.47,2,1,1,131970.86,"This customer is a 66-year-old male from Spain with a credit score of 675.0. He has been a customer for 5.0 years and currently has a balance of 115654.46875. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 131970.859375.",0
1235,701,10,159693.9,2,1,1,71173.64,This customer is a 35-year-old male from Spain with a credit score of 701.0. He has been a customer for 10.0 years and currently has a balance of 159693.90625. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 71173.640625.,0
1236,490,7,107749.03,1,1,1,3937.37,This customer is a 35-year-old female from France with a credit score of 490.0. She has been a customer for 7.0 years and has a balance of 107749.03125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 3937.3701171875.,0
1237,518,8,0.0,2,1,1,36193.07,"This customer is a 45-year-old female from France with a credit score of 518.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 36193.0703125.",0
1238,767,2,139542.81,1,0,1,28038.28,This customer is a 23-year-old male from Germany with a credit score of 767.0. He has been a customer for 2.0 years and has a balance of 139542.8125. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 28038.279296875.,0
1239,577,7,0.0,1,1,0,143274.4,"This customer is a 28-year-old male from Spain with a credit score of 577.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 143274.40625.",0
1240,688,2,112871.19,2,0,1,65520.74,This customer is a 41-year-old male from Germany with a credit score of 688.0. He has been a customer for 2.0 years and currently has a balance of 112871.1875. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 65520.73828125.,0
1241,669,1,157848.53,1,0,0,37543.93,This customer is a 25-year-old male from France with a credit score of 669.0. He has been a customer for 1.0 year and currently has a balance of 157848.53125. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 37543.9296875.,0
1242,643,7,154902.66,1,1,1,49667.28,This customer is a 41-year-old male from Germany with a credit score of 643.0. He has been a customer for 7.0 years and has a balance of 154902.65625. He currently has 1.0 product with the bank and has a credit card. He is an active member and has an estimated salary of 49667.28125.,0
1243,786,9,0.0,2,1,0,144517.19,"This customer is a 34-year-old male from France with a credit score of 786.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 144517.1875.",0
1244,525,2,114628.4,1,0,1,168290.06,"This customer is a 36-year-old male from France with a credit score of 525.0. He has been a customer for 2.0 years and currently has a balance of 114628.3984375. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 168290.0625.",0
1245,603,8,91611.12,1,0,0,144675.3,This customer is a 42-year-old female from Spain with a credit score of 603.0. She has been a customer for 8.0 years and currently has a balance of 91611.1171875. She only has one product with the bank and does not have a credit card or active membership. Her estimated salary is 144675.296875.,0
1246,633,3,144164.3,1,1,1,158646.45,This customer is a 43-year-old male from Germany with a credit score of 633.0. He has been a customer for 3.0 years and currently has a balance of 144164.296875. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 158646.453125.,0
1247,449,6,0.0,2,0,1,123622.0,This customer is a 52-year-old male from France with a credit score of 449.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 123622.0.,0
1248,673,0,0.0,2,0,0,82351.06,"This customer is a 37-year-old female from Spain with a credit score of 673.0. She currently has 2 products with the bank but no credit card and is not an active member. Her estimated salary is 82351.0625, and she has no balance or tenure with the bank.",0
1249,568,1,99282.63,1,0,0,134600.94,This customer is a 40-year-old male from Germany with a credit score of 568.0. He has been a customer for 1.0 year and currently has a balance of 99282.6328125. He only has one product with the bank and does not have a credit card. He is not an active member of the bank. His estimated salary is 134600.9375.,0
1250,701,5,102500.34,1,0,0,106287.77,This customer is a 32-year-old male from Germany with a credit score of 701.0. He has been a customer for 5.0 years and has a balance of 102500.34375. He currently has 1.0 product with the bank and does not have a credit card or active membership. His estimated salary is 106287.7734375.,0
1251,761,8,108239.11,2,0,0,99444.02,This customer is a 36-year-old male from Germany with a credit score of 761.0. He has been a customer for 8.0 years and currently has a balance of 108239.109375. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 99444.0234375.,0
1252,827,8,143001.5,2,1,0,108977.5,"This customer is a 47-year-old female from Germany with a credit score of 827.0. She has been a customer for 8.0 years and currently has a balance of 143001.5. She has 2.0 products with the bank and has a credit card. However, she is not an active member. Her estimated salary is 108977.5.",0
1253,608,8,197715.94,2,1,1,116124.28,This customer is a 23-year-old male from Germany with a credit score of 608.0. He has been a customer for 8.0 years and currently has a balance of 197715.9375. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 116124.28125.,0
1254,850,6,143644.16,1,1,0,22102.25,"This customer is a 36-year-old female from Germany with an excellent credit score of 850.0. She has been a customer for 6.0 years and currently has a balance of 143644.15625. She has one product with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 22102.25.",0
1255,505,0,134006.39,1,1,1,93736.69,This customer is a 37-year-old male from Spain with a credit score of 505.0. He has a balance of 134006.390625 and has one product with the bank. He also has a credit card and is an active member. His estimated salary is 93736.6875.,0
1256,570,3,0.0,2,1,0,92118.75,"This customer is a 36-year-old female from France with a credit score of 570.0. She has been a customer for 3.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 92118.75.",0
1257,652,6,112518.71,2,0,1,110421.31,This customer is a 36-year-old female from France with a credit score of 652.0. She has been a customer for 6.0 years and currently has a balance of 112518.7109375. She has 2.0 products with the bank but does not have a credit card. She is an active member and has an estimated salary of 110421.3125.,0
1258,479,9,123575.51,1,0,1,95148.28,"This customer is a 23-year-old female from Germany with a credit score of 479.0. She has been a customer for 9.0 years and currently has a balance of 123575.5078125. She has one product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 95148.28125.",0
1259,627,8,106922.92,2,0,1,84270.09,This customer is a 38-year-old male from Germany with a credit score of 627.0. He has been a customer for 8.0 years and currently has a balance of 106922.921875. He has 2.0 products with the bank and is an active member. He does not have a credit card and his estimated salary is 84270.09375.,0
1260,557,2,129893.56,1,0,0,102076.03,This customer is a 38-year-old female from Germany with a credit score of 557.0. She has been a customer for 2.0 years and currently has a balance of 129893.5625. She only has one product with the bank and does not have a credit card. She is not an active member and her estimated salary is 102076.03125.,0
1261,614,7,120599.38,2,1,1,46163.44,This customer is a 31-year-old female from Germany with a credit score of 614.0. She has been a customer for 7.0 years and currently has a balance of 120599.3828125. She has 2.0 products with the company and has a credit card. She is an active member and her estimated salary is 46163.44140625.,0
1262,650,1,132187.73,2,1,1,178331.36,"This customer is a 32-year-old male from Spain with a credit score of 650.0. He has been a customer for 1.0 year and has a balance of 132187.734375. He currently has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 178331.359375.",0
1263,702,9,90560.48,2,1,0,174268.88,This customer is a 36-year-old male from Germany with a credit score of 702.0. He has been a customer for 9.0 years and currently has a balance of 90560.4765625. He has 2.0 products with the bank and holds a credit card. He is not an active member of the bank. His estimated salary is 174268.875.,0
1264,799,3,106045.92,2,1,1,17938.0,This customer is a 32-year-old female from France with a credit score of 799.0. She has been a customer for 3.0 years and currently has a balance of 106045.921875. She has 2.0 products with the company and has a credit card. She is an active member and her estimated salary is 17938.0.,0
1265,705,0,0.0,2,0,0,149772.61,This customer is a 48-year-old female from France with a credit score of 705.0. She currently has 2 products with the bank but has no balance or tenure. She does not have a credit card and is not an active member. Her estimated salary is 149772.609375.,0
1266,692,4,0.0,1,1,0,185580.89,"This customer is a 36-year-old female from France with a credit score of 692.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 185580.890625.",0
1267,457,7,0.0,2,0,0,185992.36,This customer is a 44-year-old male from Spain with a credit score of 457.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is not an active member and has an estimated salary of 185992.359375.,0
1268,536,8,0.0,1,1,0,171840.23,"This customer is a 35-year-old female from France with a credit score of 536.0. She has been a customer for 8.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 171840.234375.",0
1269,822,6,128289.7,3,1,0,9149.96,"This customer is a 38-year-old male from France with a credit score of 822.0. He has been a customer for 6.0 years and currently has a balance of 128289.703125. He has 3.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 9149.9599609375.",0
1270,572,9,97382.53,1,1,1,195771.95,This customer is a 54-year-old female from Germany with a credit score of 572.0. She has been a customer for 9.0 years and has a balance of 97382.53125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 195771.953125.,0
1271,652,7,0.0,2,0,1,43496.36,This customer is a 51-year-old male from France with a credit score of 652.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 43496.359375.,0
1272,718,3,105266.32,2,1,1,193724.52,This customer is a 45-year-old male from Spain with a credit score of 718.0. He has been a customer for 3.0 years and currently has a balance of 105266.3203125. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 193724.515625.,0
1273,581,8,0.0,2,0,0,29737.14,This customer is a 41-year-old male from France with a credit score of 581.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 29737.140625.,0
1274,587,1,0.0,2,1,1,8908.0,"This customer is a 48-year-old male from Spain with a credit score of 587.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 8908.0.",0
1275,602,7,0.0,2,1,1,162347.05,This customer is a 59-year-old male from France with a credit score of 602.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 162347.046875.,0
1276,595,7,120962.13,1,0,0,23305.01,This customer is a 39-year-old female from France with a credit score of 595.0. She has been a customer for 7.0 years and currently has a balance of 120962.1328125. She only has one product with the bank and does not have a credit card or active membership. Her estimated salary is 23305.009765625.,0
1277,510,6,191665.2,1,1,1,131312.56,This customer is a 52-year-old female from France with a credit score of 510.0. She has been a customer for 6.0 years and has a balance of 191665.203125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 131312.5625.,0
1278,807,10,130110.45,2,0,1,172097.95,"This customer is a 37-year-old male from Germany with a credit score of 807.0. He has been a customer for 10.0 years and currently has a balance of 130110.453125. He has 2.0 products with the bank and is an active member. Although he does not have a credit card, his estimated salary is 172097.953125.",0
1279,431,2,138843.7,1,1,0,37688.31,"This customer is a 44-year-old female from Germany with a credit score of 431.0. She has been a customer for 2.0 years and currently has a balance of 138843.703125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 37688.30859375.",0
1280,692,2,0.0,2,1,0,91829.17,"This customer is a 31-year-old female from France with a credit score of 692.0. She has been a customer for 2.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 91829.171875.",0
1281,691,9,136623.19,1,1,0,153228.0,"This customer is a 26-year-old male from France with a credit score of 691.0. He has been a customer for 9.0 years and has a balance of 136623.1875. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 153228.0.",0
1282,507,7,0.0,2,1,1,85411.01,"This customer is a 33-year-old male from France with a credit score of 507.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 85411.0078125.",0
1283,433,10,0.0,1,1,1,87711.61,This customer is a 49-year-old female from France with a credit score of 433.0. She has been a customer for 10.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 87711.609375.,0
1284,584,8,112013.81,1,1,0,177772.03,"This customer is a 30-year-old female from Germany with a credit score of 584.0. She has been a customer for 8.0 years and currently has a balance of 112013.8125. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 177772.03125.",0
1285,741,8,116993.43,2,1,0,168816.22,"This customer is a 36-year-old male from Germany with a credit score of 741.0. He has been a customer for 8.0 years and currently has a balance of 116993.4296875. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 168816.21875.",0
1286,710,4,0.0,2,1,1,136390.88,"This customer is a 38-year-old female from Spain with a credit score of 710.0. She has been a member for 4.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card, and is an active member. Her estimated salary is 136390.875.",0
1287,753,6,106596.29,1,0,0,91305.77,This customer is a 31-year-old female from France with a credit score of 753.0. She has been a customer for 6.0 years and currently has a balance of 106596.2890625. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 91305.7734375.,0
1288,539,7,81132.21,1,1,0,167289.81,"This customer is a 40-year-old female from France with a credit score of 539.0. She has been a customer for 7.0 years and currently has a balance of 81132.2109375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 167289.8125.",0
1289,633,3,0.0,2,1,0,44008.91,"This customer is a 27-year-old male from Spain with a credit score of 633.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 44008.91015625.",0
1290,581,2,152508.98,1,1,0,187597.98,"This customer is a 54-year-old female from Germany with a credit score of 581.0. She has been a customer for 2.0 years and currently has a balance of 152508.984375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 187597.984375.",0
